country,year,pct_spending,trend,nr,govexp,fr,fr1,fr2,er,er1,er2,rr,bbr,bbr1,bbr2,bbr_d,dr,er_nat_basis,er_nat_2lvls,rr_nat_basis,bbr_nat_basis,bbr_nat_2lvls,dr_nat_basis,er_sup_basis,rr_sup_basis,bbr_sup_basis,dr_sup_basis,er_nat_mn,rr_nat_mn,bbr_nat_mn,dr_nat_mn,er_sup_mn,rr_sup_mn,bbr_sup_mn,dr_sup_mn,er_nat_enf,rr_nat_enf,bbr_nat_enf,dr_nat_enf,er_sup_enf,rr_sup_enf,bbr_sup_enf,dr_sup_enf,ceil,ind,ind_mn,frl,reg_gk,ref_gk,gk,debt_ratio,def_ratio,ratio65,five,bailout,gdp,pop,debt,ln_govexp,govexp_growth,ln_gdp,gdp_growth,ln_pop,pop_growth,ln_debt,debt_growth,consultation,inpatient_discharge,inpatient_discharge_mil,length,curative_discharge_mil,occupancy_rate,mand,mand_us,admin,pub_priv_rat,prev,inpat_outpat_rat,LTC,gov_left,CT inpatient,CT outpatient,MRI inpatient,MRI outpatient,Hospital employment-to-bed ratio (FTE),total hospital beds,net disposable income (USD 2010),Out of pocket expenses as % of GDP,Health system,inpat,outpat,HOSPITAL_EXP
Poland,1987,,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.5,0,0,,37663760,,,,,,17.44420815,0.00553894,,,6.3,4611464,12242.4,,,,0,0,,,,,,,,,,,,,,,4,..,..,
Poland,1988,,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.7,0,0,,37862060,,,,,,17.44946098,0.005252838,,,6.2,4622223,12220.2,,,,0,0,,,,,,,,,,,,,,,4,..,..,
Poland,1989,,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.9,0,0,,37937000,,,,,,17.451437,0.001976013,,,6,4519969,11906.7,,,,0,0,,,,,,,,,,,,,,,4,..,..,
Poland,1990,3.941,3.70688,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.9,0,0,3.75E+11,38031000,,,,26.65106392,,17.45391273,0.002475739,,,5.8,4596715,12061.5,,,,0,0,,0.090574383,,,,,,,,,,,,0.392,4,..,..,
Poland,1991,4.18,3.738,24,12216.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.2,0,0,3.49E+11,38109000,,9.410558701,,26.57832527,-0.072738647,17.45596123,0.002048492,,,5.8,4679617,12235.5,,,,0,0,,0.128370594,,,,0,,,,,,,,0.616,4,..,70.743,
Poland,1992,4.264,3.76912,24,12776.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.3,0,0,3.58E+11,38173000,,9.455354691,0.04479599,26.60316467,0.024839401,17.45763969,0.001678467,,,5.4,4741508,12359.4,,,,0,0,,0.150975538,,,,0,,,,,,,,0.758,4,..,76.313,
Poland,1993,3.929,3.80024,24,12212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.5,0,0,3.71E+11,38221000,,9.410215378,-0.045139313,26.63986588,0.036701202,17.45889473,0.001255035,,,5.3,4934426,12829.6,,,,0,0,,0.232915094,,,,11.9,,,,,,,,1.193,4,..,74.72,
Poland,1994,3.632,3.83136,24,11888.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.7,0,0,3.91E+11,38252000,,9.383310318,-0.02690506,26.69144058,0.051574707,17.45970726,0.000812531,,,5.4,5093820,13216.1,,,,0,0,,0.274162849,,,,65,,,,,,,,1.372,4,..,71.63,
Poland,1995,3.619,3.86248,24,12667.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,48.989,-4.180072704,10.9,0,0,4.18E+11,38275000,2.05E+11,9.446763039,0.063452721,26.75864792,0.067207336,17.46030807,0.000600815,26.04507446,,5.4,5142568,13324.4,,,,0,0,,0.264953741,,,,82.1,,,,,,,355763.1647,1.304,4,..,76.124,
Poland,1996,3.871,3.8936,24,14371.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,43.39,-4.53641048,11.2,0,0,4.44E+11,38289000,1.93E+11,9.57298851,0.126225471,26.81985664,0.061208725,17.46067238,0.000364304,25.98491669,-0.060157776,5.2,5236540,13557.6,,,,0,0,,0.261535061,,,,68.2,,,,,,,381076.2405,1.371,4,..,84.633,
Poland,1997,3.529,3.92472,24,13947.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,42.926,-4.551595933,11.5,0,0,4.75E+11,38292000,2.04E+11,9.543055534,-0.029932976,26.88739014,0.067533493,17.46075249,8.01E-05,26.04169846,0.056781769,5.3,5210383,13481.1,,,,0,0,,0.309017235,,,,55.8,,,,,,,409182.4666,1.578,4,..,90.614,
Poland,1998,3.463,3.95584,24,14318.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,38.889,-4.165532307,11.7,0,0,4.99E+11,38283000,1.94E+11,9.569335938,0.026280403,26.93537903,0.047988892,17.46051598,-0.000236511,25.99091911,-0.050779343,5.4,5339129,13809.2,,,,0,0,,0.311587793,,,,0,,,,,,,434922.7037,1.567,4,..,93.361,
Poland,1999,3.829,3.98696,24,16566.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,39.567,-2.245402035,11.9,0,0,5.21E+11,38270000,2.06E+11,9.715137482,0.145801544,26.97891998,0.043540955,17.46017647,-0.000339508,26.05174446,0.060825348,5.3,5685288,14705.8,,,,0,0,,0.299475547,,0.691890833,,0,,,,,,,451384.2989,1.637,4,233.134,103.818,
Poland,2000,3.649,4.01808,24,16509.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,36.787,-2.970957067,12.1,0,0,5.44E+11,38255940,2.00E+11,9.711679459,-0.003458023,27.02268028,0.0437603,17.45981026,-0.000366211,26.02265358,-0.029090881,5.4,6007091,15701.3,,,,0,0,,0.311200388,,0.668594849,,0,,,,,,,465780.9212,1.649,4,220.879,109.484,
Poland,2001,4.033,4.0492,24,18472.8,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,37.562,-4.783358441,12.4,0,0,5.51E+11,38250790,2.07E+11,9.824054718,0.112375259,27.0353775,0.01269722,17.45967484,-0.000135422,26.05620003,0.033546448,5.5,6336215,16566.1,,,,0,0,,0.289781461,,0.674397732,,17.6,,,,,,,471216.4533,1.646,4,241.953,116.816,
Poland,2002,4.282,4.08032,24,20014.7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,42.054,-4.845689648,12.6,0,0,5.59E+11,38232300,2.35E+11,9.904222488,0.08016777,27.04972076,0.014343262,17.45919037,-0.000484467,26.18350601,0.127305984,5.6,6697920,17519.9,,,,0,0,777.8,0.295586762,30.87,0.627434548,1696.62,86.7,,,,,,,480190.046,1.608,4,256.046,152.038,9590.149
Poland,2003,4.123,4.11144,24,19958.1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,46.899,-6.077098578,12.8,0,0,5.79E+11,38195180,2.72E+11,9.901390076,-0.002832413,27.08472443,0.035003662,17.45821953,-0.00097084,26.32755089,0.144044876,6.1,6616174,17317.8,,,,0,0,493.8,0.308320784,31.38,0.658091312,1758.25,69.5,,,,,,255168,493052.3253,1.644,4,254.784,132.372,10120.641
Poland,2004,3.975,4.14256,24,20355.9,1,1,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,45.55,-5.075132712,13,0,0,6.09E+11,38180250,2.77E+11,9.921126366,0.01973629,27.13480568,0.050081253,17.45782852,-0.000391006,26.34844589,0.020895004,6.2,6701399,17551.1,,,,0,0,911.1,0.322581929,16.64,0.687408767,2331.35,56.3,,,,,,254601,501900.081,1.728,4,261.359,118.85,11300.285
Poland,2005,3.988,4.17368,24,21133.6,1,1,1,0,0,0,0,1,1,0,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,47.011,-3.984165855,13.1,0,0,6.30E+11,38161310,2.96E+11,9.958619118,0.037492752,27.16966248,0.034856796,17.45733261,-0.000495911,26.41487312,0.066427231,6.3,5455624,14294.7,8.2,13952.5,,0,0,567.9,0.313218276,23.44,0.725009106,2329.19,40.4,,,,,,248860,531295.0158,1.611,4,280.659,106.452,10876.23
Poland,2006,4.016,4.2048,24,22572,1,1,1,0,0,0,0,1,1,1,3,3,0,0,0,1,0,5,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,47.506,-3.57272655,13.3,0,0,6.69E+11,38132280,3.18E+11,10.02446556,0.065846443,27.22974777,0.060085297,17.45657158,-0.000761032,26.48543358,0.070560455,6.6,5692829,14925.6,8,14580.8,,0,0,575,0.307603996,25.1,0.722676017,2468.46,9.1,,,,,,246851,566580.7862,1.572,4,302.755,116.181,12380.746
Poland,2007,4.115,4.23592,24,24704.7,1,1,1,0,0,0,0,1,1,1,3,3,0,0,0,1,0,5,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,44.606,-1.854272047,13.4,0,0,7.18E+11,38115970,3.20E+11,10.11474895,0.090283394,27.2992897,0.069541931,17.45614433,-0.000427246,26.49198723,0.00655365,6.8,5562117,14590.9,7.8,14249.4,,0,0,884.9,0.299251474,26.82,0.724868682,2497.2,9.3,,,,,,244877,606482.3278,1.544,4,344.583,130.79,14237.845
Poland,2008,4.568,4.26704,24,28669.3,1,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,47.039,-3.624771201,13.5,0,0,7.46E+11,38115910,3.51E+11,10.26358223,0.148833275,27.33774376,0.038454056,17.45614243,-1.91E-06,26.58355141,0.091564178,6.8,5643761,14803,7.9,14475.5,,0,0,804.4,0.283330443,30.06,0.719681933,2651.84,15.8,,,,,,252375,646317.6257,1.557,4,410.449,159.871,17186.903
Poland,2009,4.72,4.29816,24,30426.5,1,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,50.259,-7.307853288,13.5,0,0,7.65E+11,38153390,3.85E+11,10.32306957,0.059487343,27.36374474,0.026000977,17.45712471,0.000982285,26.67576408,0.092212677,6.8,6193677,16234.4,7.7,15892.6,,0,0,727.7,0.283479403,31.28,0.701707119,2742.9,15.8,,,,,,253815,667981.1448,1.605,4,426.873,181.462,18103.094
Poland,2010,4.601,4.32928,24,30696.4,1,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,53.602,-7.52702362,13.6,0,0,7.94E+11,38516690,4.25E+11,10.3319006,0.008831024,27.40006638,0.03632164,17.46660233,0.009477615,26.77648163,0.100717545,6.6,6152078,16171.5,7.6,15847.3,,0,0,696.1,0.283204265,29,0.716510412,3018.32,15.8,,,,,,251456,688427.8663,1.522,4,435.624,172.356,18243.03
Poland,2011,4.418,4.3604,24,30970.7,1,1,1,1,0,0,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,1,1,54.804,-4.851072419,13.6,0,0,8.34E+11,38525670,4.57E+11,10.34079647,0.008895874,27.44893837,0.048871994,17.46683502,0.000232697,26.84753036,0.071048737,6.8,6221629,16345.5,7.4,16054.2,,0,0,862.5,0.291273249,29.48,0.716195914,3187.8,15.8,10.17,3.44,3.13,1.71,,252281,721920.0743,1.493,4,434.279,172.09,17897.477
Poland,2012,4.343,4.39152,24,30977.9,1,1,1,1,1,0,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,54.361,-3.693020431,14,0,1,8.47E+11,38533790,4.60E+11,10.34102917,0.000232697,27.46443367,0.0154953,17.46704674,0.000211716,26.8549099,0.007379532,7,6251264,16423.4,7.1,16127.7,,0,0,653.7,0.299590251,28.1,0.712307493,3419.14,15,11.09,4.31,3.55,1.94,,252352,727238.416,1.505,4,445.824,180.063,18133.232
Poland,2013,4.505,4.42264,24,32397.1,1,1,1,1,1,1,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,55.7,-4.026768651,14.4,0,1,8.57E+11,,4.77E+11,10.3858242,0.044795036,27.47700119,0.01256752,,,26.89181137,0.036901474,7.1,6352351,16699,7,16418.5,,0,0,1433,0.293424902,37.54,0.716827194,3061.4,15.1,11.59,5.49,4.05,2.73,,251383,741342.0494,1.508,4,468.648,185.133,19139.353
Poland,2014,4.415,4.45376,24,,1,1,1,1,1,1,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,2,1,1,50.125,-3.313168282,14.9,0,1,8.86E+11,,4.44E+11,,,27.50979805,0.03279686,,,26.81914902,-0.072662354,7.2,6513243,17134.8,6.9,16836.9,,0,0,1272.2,0.293410053,39.88,0.717330506,3056.62,15.8,12.36,3.26,4.34,2.26,,251904,768710.9371,1.445,4,475.022,187.186,19569.502
Portugal,1985,2.873,2.969606452,25,3644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,11.7,0,1,1.51E+11,10023610,,8.200864792,,25.74080086,,16.12045479,,,,2.2,770452,7686.4,13.9,,,0,0,,0.464662476,,0.442886487,,44.8,,,,,,39685,121695.4643,,0,178.745,224.846,
Portugal,1986,3.053,3.116157731,25,4032.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12,0,0,1.57E+11,10032730,,8.302067757,0.101202965,25.78137589,0.040575027,16.12136269,0.000907898,,,2.4,801493,7988.8,13.5,,,0,0,,0.485323089,,0.439923483,,0,,,,,,39668,133716.7237,,0,180.3,229.544,
Portugal,1987,2.916,3.26270901,25,4097.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.2,0,0,1.67E+11,10030030,,8.318205833,0.016138077,25.84323692,0.061861038,16.12109375,-0.000268936,,,2.4,872434,8698.2,12.3,,,0,0,,0.494386099,,0.447128909,,0,,,,,,40348,143407.129,,0,201.225,248.813,
Portugal,1988,3.185,3.409260289,25,4809.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.5,0,0,1.80E+11,10019610,,8.478431702,0.160225868,25.91545677,0.072219849,16.12005424,-0.001039505,,,2.8,906502,9047.3,12.1,,,0,0,,0.469934683,,0.46927605,,0,,,,,,40309,152777.2096,,0,231.828,262.184,
Portugal,1989,2.903,3.555811568,25,4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.8,0,0,1.91E+11,10005000,,8.448057175,-0.030374527,25.97787285,0.062416077,16.11859512,-0.001459122,,,2.9,988992,9885,11,,,0,0,,0.475850248,,0.530209533,,0,,,,,,40721,162457.7208,,0,277.614,245.979,
Portugal,1990,3.58,3.702362848,25,5982.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,56.482,,13.2,0,0,1.99E+11,9983218,1.12E+11,8.696660995,0.248603821,26.01661873,0.03874588,16.11641693,-0.002178192,25.44536972,,3,1010246,10119.4,10.6,,,0,0,,0.350870419,,0.541723992,,0,,,,,,40383,172766.3886,,0,316.181,267.476,
Portugal,1991,3.749,3.848914127,25,6539.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,59.955,,13.6,0,0,2.08E+11,9960235,1.25E+11,8.785585403,0.088924408,26.05937386,0.042755127,16.11411095,-0.002305984,25.54779816,0.102428436,3,1026537,10306.3,10.4,,,0,0,,0.379115565,,0.546403892,,0,,,,,,39895,179011.6631,,0,374.479,310.873,
Portugal,1992,3.627,3.995465406,25,6394,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,54.496,,14,0,0,2.10E+11,9952493,1.14E+11,8.763114929,-0.022470474,26.0702095,0.010835648,16.11333275,-0.000778198,25.46316719,-0.084630966,3.1,1058129,10631.8,10,,,0,0,,0.413747331,,0.567053867,,0,,,,,,39875,185521.5213,,0,411.621,314.273,
Portugal,1993,4.007,4.142016685,25,6920.9,1,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,53.685,,14.2,0,0,2.06E+11,9964674,1.10E+11,8.842301369,0.07918644,26.04956436,-0.020645142,16.11455727,0.001224518,25.42752838,-0.035638809,3.1,1094712,10985.9,9.7,,,0,0,,0.378917593,,0.536094646,,0,,,,,,39410,182706.9415,,0,446.339,386.236,
Portugal,1994,3.992,4.288567964,25,6960.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,56.678,,14.5,0,0,2.08E+11,9991525,1.18E+11,8.847963333,0.005661964,26.05916786,0.0096035,16.11724854,0.002691269,25.4913826,0.063854218,3.1,1061590,10624.9,9.4,,,0,0,,0.378899455,,0.559098025,,0,,,,,,39219,186004.3204,,0,464.275,366.125,
Portugal,1995,4.426,4.435119244,25,8047.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,58.36,-5.178167986,14.8,0,0,2.17E+11,10026180,1.26E+11,8.993103981,0.145140648,26.10110283,0.041934967,16.12071037,0.003461838,25.56256294,0.071180344,3.2,1092674,10898.2,9.6,,,0,0,,0.385213641,,0.575481204,,13.9,,,,,,39290,187928.2298,,0,499.177,368.231,
Portugal,1996,4.776,4.581670523,25,8988.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,57.507,-4.737667954,15,0,0,2.24E+11,10063940,1.29E+11,9.103678703,0.110574722,26.13547325,0.034370422,16.12446976,0.003759384,25.58220863,0.019645691,3.2,1127814,11206.5,9.4,11033.1,,0,0,,0.359020967,,,,77.8,,,,,,40099,192165.5501,,0,551.875,..,
Portugal,1997,4.774,4.728221802,25,9382.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,53.698,-3.70466472,15.3,0,0,2.34E+11,10108980,1.26E+11,9.146644592,0.042965889,26.17878342,0.043310165,16.12893486,0.004465103,25.55698776,-0.025220871,3.3,1143514,11311.9,9.2,11136.3,,0,0,,0.355875159,,,,77.1,,,,,,39720,199989.0638,,0,..,..,
Portugal,1998,4.873,4.874773081,25,10036.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,49.817,-4.386289517,15.6,0,0,2.45E+11,10160200,1.22E+11,9.213973999,0.067329407,26.22558784,0.046804428,16.13398933,0.005054474,25.52877426,-0.028213501,3.4,1171030,11525.7,8.9,11355.8,,0,0,,0.33972978,,,,82.4,,,,,,39180,212216.1595,,0,..,..,
Portugal,1999,5.067,5.02132436,25,10841.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,49.028,-3.030586281,15.8,0,0,2.55E+11,10217830,1.25E+11,9.291109085,0.077135086,26.26373291,0.038145065,16.13964462,0.005655289,25.55095482,0.022180557,3.5,1090703,10674.5,9.4,10481.8,60.6,0,0,,0.33500508,,,,84.8,7.63,,1.96,,,38262,222115.9316,,0,..,..,
Portugal,2000,5.902,5.16787564,25,13203,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,47.926,-3.214900592,16,0,0,2.64E+11,10289900,1.27E+11,9.488199234,0.197090149,26.30090904,0.037176132,16.1466732,0.00702858,25.56539726,0.014442444,3.5,1122229,10906.1,9.4,10714.2,62.2,0,0,301.8,0.29532211,56.93,0.518778549,166.93,69.7,8.26,,2.14,,,38165,223198.9673,2.092,0,489.162,453.749,7448.636
Portugal,2001,5.951,5.314426919,25,13580.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.558,-4.788404371,16.3,0,0,2.70E+11,10362720,1.36E+11,9.516367912,0.028168678,26.3201561,0.019247055,16.15372467,0.007051468,25.63810539,0.07270813,3.6,1146296,11061.7,8.9,10870.7,61.4,0,0,300.7,0.291865481,57.36,0.496400156,170.48,57.9,8.3,,2.22,,,37809,227450.8728,2.055,0,478.978,485.925,7312.935
Portugal,2002,6.212,5.460978198,25,14259.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,52.903,-3.340290099,16.5,0,0,2.72E+11,10419630,1.44E+11,9.565150261,0.048782349,26.3278141,0.007658005,16.15920258,0.005477905,25.69110298,0.052997589,3.7,1174979,11276.6,8.6,11102.4,62,0,0,278.2,0.274120992,58.18,0.491851991,184.12,15.4,8.73,,2.59,,,37162,229291.1095,1.932,0,498.733,515.257,7790.002
Portugal,2003,6.321,5.607529477,25,14362,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,54.676,-4.421588796,16.7,0,0,2.69E+11,10458820,1.47E+11,9.572340965,0.007190704,26.31842804,-0.009386063,16.16295624,0.003753662,25.71468163,0.023578644,3.7,1187886,11357.7,8.5,11180.8,61.3,0,0,223.9,0.28995153,57.27,0.496945541,168.61,0,8.99,,2.58,,,37459,227184.0767,2.068,0,516.313,522.66,7758.932
Portugal,2004,6.602,5.754080756,25,15271.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,56.306,-6.194527953,16.9,0,0,2.74E+11,10483860,1.54E+11,9.633763313,0.061422348,26.33638191,0.017953873,16.16534805,0.002391815,25.76201248,0.047330856,3.8,1169366,11154,8.8,10970.2,60.5,0,0,260.8,0.289798413,59.72,0.476282504,177.11,0,9.92,,2.58,,,37628,230596.1962,2.141,0,516.064,567.461,8260.114
Portugal,2005,6.723,5.900632036,25,15684.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60.805,-6.19379042,17.2,0,0,2.76E+11,10503330,1.68E+11,9.660415649,0.026652336,26.34402084,0.007638931,16.167202,0.001853943,25.84652138,0.084508896,3.9,1190012,11329.9,8.7,11144.5,61.4,0,0,272.9,0.287303882,58.94,0.470391756,169.29,42.8,10.19,16.19,2.76,,,37372,229808.6284,2.199,0,521.211,586.825,8791.901
Portugal,2006,6.316,6.047183315,25,14975,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,61.619,-4.327560066,17.3,0,0,2.80E+11,10522290,1.73E+11,9.61413765,-0.046278,26.35943031,0.01540947,16.16900635,0.001804352,25.87523079,0.028709412,3.9,1179211,11206.8,8.6,11028,62.5,0,0,292.1,0.308673221,52.08,0.464559678,180.08,55.9,11.02,14.92,2.95,2.85,,36605,229998.5491,2.296,0,489.815,564.549,8317.598
Portugal,2007,6.229,6.193734594,25,15130.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,68.439,-3.008761435,17.5,0,0,2.87E+11,10542960,1.97E+11,9.624487877,0.010350227,26.38404655,0.024616241,16.17096901,0.001962662,26.00481796,0.129587173,4.1,1203742,11417.5,8.5,11237.7,62.9,0,0,284.5,0.312880497,53.76,0.443168382,199.33,55.1,11.48,14.7,3.22,5.69,,36220,237053.9015,2.327,0,462.132,580.659,8487.824
